Record ID,Intake Date,Intake Channel,311 SR Number,Business Category,Complaint Code,Business Unique ID,Business Name,Result Date,Result,Referred To,Contract Cancelled Amount,Refund Amount,Address Type,Building Nbr,Street1,Street2,Street3,Unit Type,Apt/Suite,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Census Block (2010),Census Tract (2010),Latitude,Longitude,Month,Total Compensation,Satisfaction
024053-2023-CMPL,2023-11-27,311,311-16733458,Secondhand Dealer - Auto,Non-Delivery of Goods - N01; Exchange/Refund/Return,BA-1679234-2023,Major World,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,4205,12TH ST,,,,,LONG ISLAND CITY,NY,11101,Queens,402.0,26.0,4005280.0,4004580101.0,QN31,1015.0,19.0,40.75257327954146,-73.94616009434003,2023-11,0.0,0
024054-2023-CMPL,2023-11-27,311,311-16733425,Auto Rental,Exchange/Refund/Return,BA-1679236-2023,ABC livery rentals,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,6202,NEW UTRECHT AVE,,,,,BROOKLYN,NY,11219,Brooklyn,311.0,43.0,3141667.0,3057340012.0,BK88,2011.0,192.0,40.625914712028425,-73.99707120915116,2023-11,0.0,0
024055-2023-CMPL,2023-11-27,Online,,Mailorder Misc - 319,Non-Delivery of Goods - N01,BA-1679237-2023,DRN's Corp.,12/13/2023,Goods Received - GDR,,0.0,0.0,Complete Address,140,58TH ST,,,STE,3F,BROOKLYN,NY,11220,Brooklyn,307.0,38.0,3414976.0,3057780001.0,BK32,1036.0,18.0,40.645337335861655,-74.02286419138082,2023-11,0.0,0
024056-2023-CMPL,2023-11-27,311,311-16733862,Home Improvement Contractor,Misrepresentation - M01,BA-1679239-2023,Glenmore welding works llc,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,640,GLENMORE AVE,,,,,BROOKLYN,NY,11207,Brooklyn,305.0,42.0,3401762.0,3039980014.0,BK82,3002.0,1150.0,40.67457055723337,-73.88663471980912,2023-11,0.0,0
024057-2023-CMPL,2023-11-27,311,311-16733817,Misc Non-Food Retail,Non-Delivery of Goods - N01,BA-1679240-2023,MTA New York City Transit,11/28/2023,Referred,Other,0.0,0.0,Complete Address,2,Broadway,,,,,New York,NY,10004,Manhattan,101.0,1.0,1000029.0,1000110001.0,MN25,1003.0,9.0,40.70411820664394,-74.01318600313928,2023-11,0.0,0
024058-2023-CMPL,2023-11-27,External Affairs,,Wearing Apparel,Other - Z01,,,12/27/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,Queens,Queens County,,,,,Queens,NY,10012,Queens,,,,,,,,,,2023-11,0.0,0
024059-2023-CMPL,2023-11-27,311,311-16734082,Tobacco Retail Dealer,Unlicensed; Illegal Pricing or Packaging,BA-1679242-2023,flushing convenient,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,1095,FLUSHING AVE,,,,,BROOKLYN,NY,11237,Brooklyn,301.0,34.0,3070750.0,3030140014.0,BK77,1016.0,453.0,40.704933726838966,-73.92820825170125,2023-11,0.0,0
024060-2023-CMPL,2023-11-27,Email/Fax,,Supermarket,Unknown,,,12/27/2023,Requested Information Not Provided,,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-11,0.0,0
024061-2023-CMPL,2023-11-27,Online,,Unknown,Exchange/Refund/Return,BA-1679244-2023,CSC SERVICE WORKS,12/01/2023,Referred,Other,0.0,0.0,Complete Address,27,CORPORATE CIR,,,,,EAST SYRACUSE,NY,13057,Unknown,,,,,,,,,,2023-11,0.0,0
024062-2023-CMPL,2023-11-27,311,311-16734190,Megastore,Non-Delivery of Goods - N01,BA-1679248-2023,DUNKIN DONUTS,11/28/2023,No Jurisdiction,,0.0,0.0,Complete Address,122,FULTON ST,,,,,NEW YORK,NY,10038,Manhattan,101.0,1.0,1001206.0,1000780044.0,MN25,1002.0,1502.0,40.710121511840754,-74.00756387823287,2023-11,0.0,0
024063-2023-CMPL,2023-11-27,311,311-16734197,Tow Truck Company,Lost/Stolen/Damaged Property,BA-1679249-2023,Breen brother tow service and tow yard,12/30/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,566,INDUSTRIAL LOOP,,,,,STATEN ISLAND,NY,10309,Staten Island,503.0,51.0,5092982.0,5072060037.0,SI11,1002.0,226.0,40.54684189834766,-74.23042808731292,2023-11,0.0,0
024064-2023-CMPL,2023-11-27,311,311-16734303,Grocery-Retail,Prohibited Item Sale to Minor,BA-1679250-2023,VANDERBILT TOBACCO SHOP & CONVENIENCE CORP,11/28/2023,Referred,Other,0.0,0.0,Complete Address,667,VANDERBILT AVE,,,,,BROOKLYN,NY,11238,Brooklyn,308.0,35.0,3028778.0,3011590003.0,BK64,3002.0,205.0,40.67701844239009,-73.96908172495706,2023-11,0.0,0
024065-2023-CMPL,2023-11-27,311,311-16734496,Furniture Sales,Refund or Return Policy Not Posted or Provided,BA-1535927-2022,RAYMOUR & FLANIGAN FURNITURE,01/24/2024,Cash Amount - AMT,,0.0,1110.0,Complete Address,3035,CROPSEY AVE,,,,,BROOKLYN,NY,11224,Brooklyn,313.0,47.0,3394145.0,3069970115.0,BK21,1010.0,348.0,40.581008994034185,-73.9857258944771,2023-11,1110.0,0
024066-2023-CMPL,2023-11-27,311,311-16734600,Restaurant,Exchange/Refund/Return,BA-1679258-2023,Juniors Restaurant,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,386,FLATBUSH AVENUE EXT,,,,,BROOKLYN,NY,11201,Brooklyn,302.0,33.0,3000369.0,3001490060.0,BK38,3008.0,15.0,40.69020701405946,-73.98162421966583,2023-11,0.0,0
024067-2023-CMPL,2023-11-27,Online,,Unknown,Unknown,BA-1679259-2023,"THE BOOKING OFFICE, INC.",12/07/2023,Referred,Other,0.0,0.0,Complete Address,1501,BROADWAY,,,FL,24,NEW YORK,NY,10036,Manhattan,105.0,3.0,1024706.0,1010150029.0,MN17,2003.0,119.0,40.75710288621907,-73.98619349526301,2023-11,0.0,0
024068-2023-CMPL,2023-11-27,Online,,Unknown,Unknown,BA-1679261-2023,"Allegiance Administrators, LLC",01/06/2024,Requested Information Not Provided,,0.0,0.0,Complete Address,6223,2ND AVE,,,,,BROOKLYN,NY,11220,Brooklyn,307.0,38.0,3143892.0,3057980001.0,BK32,3002.0,22.0,40.64215038087502,-74.02413507322565,2023-11,0.0,0
024069-2023-CMPL,2023-11-27,311,311-16734802,Misc Non-Food Retail,Advertising/Misleading - A02,BA-1679103-2023,N and A beauty,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,2079,CONEY ISLAND AVE,,,,,BROOKLYN,NY,11223,Brooklyn,315.0,48.0,3182847.0,3067940072.0,BK25,2001.0,554.0,40.60645880110855,-73.96180716309658,2023-11,0.0,0
024070-2023-CMPL,2023-11-27,311,311-16734797,Temporary Street Fair Vendor Permit,Damaged Goods - D01,BA-1679264-2023,Mexican Tacos El Tri Food truck,11/28/2023,Referred,NYS Department of Transportation,0.0,0.0,Complete Address,10815,CORONA AVE,,,,,CORONA,NY,11368,Queens,404.0,21.0,4049767.0,4020080087.0,QN25,2001.0,439.0,40.74292056084225,-73.85472868195698,2023-11,0.0,0
024071-2023-CMPL,2023-11-27,Email/Fax,,Unknown,Unknown,BA-1679266-2023,housing,01/05/2024,Complaint Review Complete,,0.0,0.0,Complete Address,New York,NY,,,,,New York,NY,10004,Manhattan,,,,,,,,,,2023-11,0.0,0
024072-2023-CMPL,2023-11-27,311,,Home Improvement Contractor,Unknown,BA-1110275-2022,AAP CONTRACTORS LLC,11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,9,SCHENCK CT,,,,,BROOKLYN,NY,11207,Brooklyn,305.0,37.0,3086426.0,3038970044.0,BK83,2001.0,114202.0,40.68148059446439,-73.89096033331826,2023-11,0.0,0
024073-2023-CMPL,2023-11-27,311,,Home Improvement Contractor,Unknown,BA-1575326-2023,"VALLEY CONSTRUCTION SERVICES, INC.",11/27/2023,Complaint Review Complete,,0.0,10000.0,Complete Address,221,E 60TH ST,,,,,NEW YORK,NY,10022,Manhattan,108.0,5.0,1043514.0,1014150011.0,MN31,3001.0,110.0,40.76191007336524,-73.96546500210037,2023-11,10000.0,0
12912-2023-CMPL,2023-07-10,311,311-15115067,Unknown,Unknown,BA-1600846-2023,My neighborhood grocery,07/11/2023,Insufficient Info Received,-,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-07,0.0,0
024074-2023-CMPL,2023-11-27,311,311-16735096,Tow Truck Company,Lost/Stolen/Damaged Property,BA-1679269-2023,j&m towing,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,6202,ALMEDA AVE,,,,,ARVERNE,NY,11692,Queens,414.0,31.0,4448983.0,4160060006.0,QN12,1002.0,964.0,40.59723092685554,-73.79247986883259,2023-11,0.0,0
024075-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,BA-1049989-2022,ATLANTIC GENERAL CONSTRUCTION INC,11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,2116,BRUCKNER BLVD,,,,,BRONX,NY,10473,Bronx,209.0,18.0,2022925.0,2036880015.0,BX59,1000.0,98.0,40.82658231152393,-73.85211426802489,2023-11,0.0,0
024076-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,BA-1079029-2022,"CHAUDHRY, AMJAD ALI",11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,1805,RADCLIFF AVE,,,,,BRONX,NY,10462,Bronx,211.0,13.0,2045354.0,2041250033.0,BX37,1000.0,244.0,40.84807454503231,-73.85736532090797,2023-11,0.0,0
024077-2023-CMPL,2023-11-27,311,311-16735354,Secondhand Dealer - Auto,Exchange/Refund/Return,BA-1564846-2022,Silver Star Motors,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,3611,NORTHERN BLVD,,,,,LONG ISLAND CITY,NY,11101,Queens,401.0,26.0,4004571.0,4003780001.0,QN68,1007.0,55.0,40.75206355932514,-73.92759080395126,2023-11,0.0,0
024078-2023-CMPL,2023-11-27,311,311-16735395,Secondhand Dealer - Auto,Sidewalk Blocked,BA-1679271-2023,no business name,11/28/2023,Referred,Other,0.0,0.0,Cross Street (Intersection),,125 STREET,LAX AVENUE,,,,Unknown,NY,11356,Queens,407.0,19.0,,,,,939.0,40.79392110085394,-73.84253316124723,2023-11,0.0,0
024079-2023-CMPL,2023-11-27,311,311-16735312,Supermarket,Price Not Posted,BA-1678840-2023,LM III INC.,11/29/2023,Information Provided,,0.0,0.0,Complete Address,1134,FULTON ST,,,,,BROOKLYN,NY,11216,Brooklyn,303.0,36.0,3057751.0,3020170008.0,BK69,2000.0,227.0,40.68108722783936,-73.95548015830848,2023-11,0.0,0
024080-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,BA-1514521-2022,TOTAL NYC INC,11/27/2023,Complaint Review Complete,,0.0,10000.0,Complete Address,21316,91ST AVE,,,,,QUEENS VILLAGE,NY,11428,Queens,413.0,23.0,4227154.0,4106370016.0,QN34,1007.0,542.0,40.72151011429271,-73.74749899884769,2023-11,10000.0,0
024081-2023-CMPL,2023-11-27,311,,Home Improvement Contractor,Unknown,BA-1567368-2023,ANGELITO CONSTRUCTION INC.,11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,1712,LINDEN ST,,,APT,2L,RIDGEWOOD,NY,11385,Queens,405.0,34.0,4082461.0,4034520013.0,QN20,2002.0,547.0,40.70281847353333,-73.91004405504822,2023-11,0.0,0
024082-2023-CMPL,2023-11-27,311,311-16735655,Secondhand Dealer - Auto,Unlicensed,BA-1679274-2023,Day to Day Discount Zone,01/06/2024,Requested Information Not Provided,,0.0,0.0,Complete Address,1579,FOREST AVE,,,,,STATEN ISLAND,NY,10302,Staten Island,501.0,49.0,5024941.0,5010530149.0,SI28,2006.0,247.0,40.62456841641483,-74.14100786867677,2023-11,0.0,0
024083-2023-CMPL,2023-11-27,311,,Home Improvement Contractor,Unknown,BA-1430725-2022,MK CONTRACTING GROUP INC.,11/27/2023,Complaint Review Complete,,0.0,10000.0,Complete Address,5833,57TH DR,,,,,MASPETH,NY,11378,Queens,405.0,30.0,4059801.0,4026730073.0,QN30,3016.0,531.0,40.72168657189122,-73.91080865806072,2023-11,10000.0,0
024084-2023-CMPL,2023-11-27,311,,Home Improvement Contractor,Unknown,BA-1021682-2022,901 GREENE AVENUE BUILDERS LLC,11/27/2023,Complaint Review Complete,,0.0,10000.0,Complete Address,747,PINE ST,,,,,BROOKLYN,NY,11208,Brooklyn,305.0,42.0,3098750.0,3044850032.0,BK82,2009.0,1220.0,40.66708039960207,-73.86887639945327,2023-11,10000.0,0
024085-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,,CARLOS DEISEL HOME IMPROVEMENT,11/27/2023,Complaint Review Complete,,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-11,0.0,0
024086-2023-CMPL,2023-11-27,Hardcopy,,Home Improvement Contractor,Non-Delivery of Service - N02,BA-1679275-2023,TRIPLE J HOME IMPROVEMENTS,02/02/2024,No Business Response - NVR,,0.0,0.0,Complete Address,1544,REMSEN AVE,,,,,BROOKLYN,NY,11236,Unknown,318.0,46.0,,,BK50,2004.0,1008.0,40.63340429097151,-73.89838150646241,2023-11,0.0,0
024087-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,BA-1024563-2022,CITY HEART CONSTRUCTION CORP,12/07/2023,Complaint Review Complete,,0.0,0.0,Complete Address,12008,103 AVENUE,,,,,S RICHMOND HILL,NY,11419,Queens,410.0,29.0,4203752.0,4095580004.0,QN55,3004.0,15802.0,40.6883004070891,-73.82376186067091,2023-11,0.0,0
024089-2023-CMPL,2023-11-27,311,311-16735749,Salons And Barbershop,Price Not Posted,BA-1679276-2023,Whitestone Barbers,12/06/2023,Information Provided,,0.0,0.0,Complete Address,15043,14TH AVE,,,,,WHITESTONE,NY,11357,Queens,407.0,19.0,4537233.0,4045180139.0,QN49,2012.0,981.0,40.78908704735674,-73.8127803856899,2023-11,0.0,0
024091-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,BA-1211851-2022,CITY TOP CONSTRUCTION CORP.,11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,1022,CONEY ISLAND AVE,,,,1,BROOKLYN,NY,11230,Brooklyn,314.0,45.0,3128202.0,3054290023.0,BK42,2002.0,482.0,40.6327198102135,-73.966911736026,2023-11,0.0,0
024092-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,BA-1556718-2022,TEKTONAS CONTRACTING CORP,11/27/2023,Complaint Review Complete,,0.0,10000.0,Complete Address,2862,RANDALL AVE,,,,,BRONX,NY,10465,Bronx,210.0,13.0,2080338.0,2055620002.0,BX52,2005.0,152.0,40.825648977880185,-73.82281273688862,2023-11,10000.0,0
024094-2023-CMPL,2023-11-27,311,,Home Improvement Contractor,Unknown,BA-1414527-2022,"PETERS, CECIL S",11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,1256,STERLING PL,,,,,BROOKLYN,NY,11213,Brooklyn,308.0,35.0,3036689.0,3013760038.0,BK61,1000.0,339.0,40.67181237487517,-73.93725983076834,2023-11,0.0,0
024095-2023-CMPL,2023-11-27,311,311-16736029,Tobacco Retail Dealer,Prohibited Item Sale to Minor,BA-1679277-2023,Magic tree Dispensary,12/07/2023,Referred,Other,0.0,0.0,Complete Address,1661,1ST AVE,,,,,NEW YORK,NY,10028,Manhattan,108.0,5.0,1050032.0,1015490028.0,MN32,6000.0,14602.0,40.777192234547705,-73.9491586786364,2023-11,0.0,0
024097-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,BA-1008943-2022,BLACKMAN HOMECARE INC,11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,46,KIRKWOOD DR,,,,,GLEN COVE,NY,11542,Outside NYC,,,,,,,,,,2023-11,0.0,0
024098-2023-CMPL,2023-11-27,311,,Home Improvement Contractor,Unknown,BA-1566693-2022,"RMD FLOORS, INC.",11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,5453,71ST ST,,,,,MASPETH,NY,11378,Queens,405.0,30.0,4058678.0,4025050086.0,QN30,1001.0,49302.0,40.72904392622984,-73.89311226663719,2023-11,0.0,0
024099-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,BA-1113423-2022,ACNY DEVELOPERS INC.,11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,618,COLUMBUS AVENUE,,,,,NEW YORK,NY,10024,Manhattan,107.0,6.0,1032439.0,1012200029.0,MN12,3000.0,173.0,40.78896357406395,-73.97037674308841,2023-11,0.0,0
024100-2023-CMPL,2023-11-27,311,,Home Improvement Contractor,Unknown,BA-1084774-2022,"CCH MECHANICAL, INC.",11/27/2023,Complaint Review Complete,,0.0,0.0,Complete Address,5192,AMBOY RD,,,,,STATEN ISLAND,NY,10312,Staten Island,503.0,51.0,5082253.0,5065110104.0,SI01,1002.0,176.0,40.53506343811418,-74.1834608815738,2023-11,0.0,0
12913-2023-CMPL,2023-07-10,311,311-15115328,Unknown,Unknown,BA-1290770-2022,GOURMET 157 CORP.,07/13/2023,Business Reported,-,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-07,0.0,0
024101-2023-CMPL,2023-11-27,Phone,,Home Improvement Contractor,Unknown,BA-1123730-2022,BLUROCK SERVICES INC,11/27/2023,Complaint Review Complete,,0.0,10000.0,Complete Address,4302,209TH ST,,,,,BAYSIDE,NY,11361,Queens,411.0,19.0,4138120.0,4062750006.0,QN46,3008.0,1467.0,40.759887037207584,-73.77515187744022,2023-11,10000.0,0
024103-2023-CMPL,2023-11-27,311,311-16736241,Misc Non-Food Retail,Refund or Return Policy Not Posted or Provided,BA-1679276-2023,Whitestone Barbers,11/28/2023,Referred,NYS Department of State,0.0,0.0,Complete Address,15043,14TH AVE,,,,,WHITESTONE,NY,11357,Queens,407.0,19.0,4537233.0,4045180139.0,QN49,2012.0,981.0,40.78908704735674,-73.8127803856899,2023-11,0.0,0
024104-2023-CMPL,2023-11-27,311,311-16736353,Pedicab Business,Overcharge,BA-1679278-2023,Yotel Times Square,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,50,WEST 42 STREET,,,,,NEW YORK,NY,10036,Manhattan,105.0,4.0,1085593.0,1012570002.0,MN17,1000.0,84.0,40.75415452902298,-73.9825089252848,2023-11,0.0,0
024106-2023-CMPL,2023-11-27,Online,,Electronics Store,Exchange/Refund/Return,BA-1679282-2023,"Samsung Electronics America, Inc.",01/03/2024,Requested Information Not Provided,,0.0,0.0,Complete Address,85,CHALLENGER RD,,,FL,7,RIDGEFIELD PARK,NJ,07660,Unknown,,,,,,,,,,2023-11,0.0,0
024107-2023-CMPL,2023-11-27,311,311-16737109,Home Improvement Contractor,Lost/Stolen/Damaged Property,BA-1678748-2023,ACORN HOME IMPROVEMENTS,01/24/2024,No Business Response - NVR,,0.0,0.0,Complete Address,11835,QUEENS BLVD,,,,,FOREST HILLS,NY,11375,Queens,406.0,29.0,4052811.0,4022700041.0,QN17,3004.0,75701.0,40.71512975084988,-73.83054474787451,2023-11,0.0,0
024108-2023-CMPL,2023-11-27,Online,,Process Server Individual,Misrepresentation - M01,,,12/04/2023,Referred,,0.0,0.0,Complete Address,391,E 93RD ST,,,,,BROOKLYN,NY,11212,Brooklyn,317.0,41.0,3101824.0,3046680068.0,BK96,3000.0,886.0,40.65671673393022,-73.92054012983944,2023-11,0.0,0
024109-2023-CMPL,2023-11-27,Online,,Mailorder Misc - 319,Non-Delivery of Goods - N01; Exchange/Refund/Return,BA-1679283-2023,TwillMKT,12/01/2023,Referred,Other,0.0,0.0,Complete Address,18575,JAMBOREE RD,,,,,IRVINE,CA,92612,Unknown,,,,,,,,33.6695996,-117.8513569,2023-11,0.0,0
024110-2023-CMPL,2023-11-27,311,311-16736851,Garage & Parking Lot,Billing Dispute - B02; Other - Z01,BA-1679284-2023,Icon parking,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,501,W 49TH ST,,,,,NEW YORK,NY,10019,Manhattan,104.0,3.0,1083799.0,1010780023.0,MN15,1006.0,129.0,40.76409431857496,-73.99231086483762,2023-11,0.0,0
024111-2023-CMPL,2023-11-27,311,311-16737370,Furniture Sales,Damaged Goods - D01,BA-1679285-2023,Raymore Flannigan Furniture,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,410,GATEWAY DR,,,,,BROOKLYN,NY,11239,Brooklyn,305.0,42.0,3397152.0,3044520565.0,BK82,1002.0,1070.0,40.65287694886193,-73.87705635618526,2023-11,0.0,0
024112-2023-CMPL,2023-11-27,Online,,Unknown,Unknown,BA-1679286-2023,SALON REALTY CORP,12/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,316,E 89TH ST,,,,,NEW YORK,NY,10128,Manhattan,108.0,5.0,1050092.0,1015510042.0,MN32,3000.0,14602.0,40.77953922914986,-73.94971655452379,2023-11,0.0,0
024113-2023-CMPL,2023-11-27,311,311-16737270,Salons And Barbershop,Exchange/Refund/Return,BA-1679287-2023,Looks Eyebrow and threading.,11/28/2023,Referred,NYS Department of State,0.0,0.0,Complete Address,95-03,57 AVENUE,,,,,CORONA,NY,11368,Queens,404.0,25.0,4000000.0,4019030004.0,QN25,3005.0,44302.0,40.73669228873507,-73.86568666758214,2023-11,0.0,0
024114-2023-CMPL,2023-11-28,311,311-16737499,Misc Non-Food Retail,Overcharge,BA-1679288-2023,USA Superstores 25,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,310,E 2ND ST,,,,,NEW YORK,NY,10009,Manhattan,103.0,2.0,1088845.0,1003720041.0,MN28,1000.0,2202.0,40.72008061926134,-73.97920253964847,2023-11,0.0,0
024115-2023-CMPL,2023-11-28,311,311-16737669,Misc Non-Food Retail,Exchange/Refund/Return,BA-1679290-2023,Cohen's Fashion Optical,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,200,BAYCHESTER AVE,,,,,BRONX,NY,10475,Bronx,210.0,12.0,2120098.0,2051410006.0,BX13,1034.0,46201.0,40.86392854884856,-73.82948229418638,2023-11,0.0,0
024116-2023-CMPL,2023-11-28,311,311-16737710,Drug Store Retail,Non-Delivery of Goods - N01,BA-1679291-2023,CVS Pharmacy,11/28/2023,Referred,NYS Department of Education: Office of Professional Discipline,0.0,0.0,Complete Address,1598,FLATBUSH AVE,,,,,BROOKLYN,NY,11210,Brooklyn,314.0,45.0,3396696.0,3075767501.0,BK42,2000.0,774.0,40.63158944500408,-73.94636938437705,2023-11,0.0,0
024117-2023-CMPL,2023-11-28,311,311-16737743,Drug Store Retail,Non-Delivery of Goods - N01,BA-1679292-2023,Walgreens,11/28/2023,Referred,NYS Department of Education: Office of Professional Discipline,0.0,0.0,Complete Address,1419,NEWKIRK AVE,,,,,BROOKLYN,NY,11226,Brooklyn,314.0,40.0,3328270.0,3052000027.0,BK42,2003.0,520.0,40.63525783472478,-73.96390561444397,2023-11,0.0,0
024118-2023-CMPL,2023-11-28,311,311-16737933,Secondhand Dealer - Auto,Advertising/Misleading - A02; Billing Dispute - B02,BA-1661991-2023,Victory Mitsubishi,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,4070,BOSTON RD,,,,,BRONX,NY,10475,Bronx,212.0,12.0,2101591.0,2052750006.0,BX13,1007.0,46202.0,40.885544990593246,-73.82894585166179,2023-11,0.0,0
024119-2023-CMPL,2023-11-28,Online,,Garage & Parking Lot,Damaged Goods - D01,BA-1100286-2022,205 EAST 38TH STREET GARAGE LLC,01/29/2024,No Business Response - NVR,,0.0,0.0,Complete Address,205,E 38TH ST,,,,,NEW YORK,NY,10016,Manhattan,106.0,4.0,1020352.0,1009190006.0,MN20,1001.0,78.0,40.74813412660439,-73.97600337463021,2023-11,0.0,0
024121-2023-CMPL,2023-11-28,311,311-16738621,Restaurant,Overcharge,BA-1679294-2023,fonta na famous pizza,11/28/2023,Insufficient Info Received,,0.0,0.0,Complete Address,20002,NORTHERN BLVD,,,,,BAYSIDE,NY,11361,Queens,411.0,19.0,4124610.0,4055220001.0,QN46,2006.0,1463.0,40.75772296337559,-73.78311110663468,2023-11,0.0,0
024122-2023-CMPL,2023-11-28,311,311-16738594,Restaurant,Overcharge,BA-1679295-2023,La Tamaleria Colombiana,12/28/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,3223,JUNCTION BLVD,,,,,EAST ELMHURST,NY,11369,Queens,403.0,21.0,4034930.0,4014240062.0,QN27,2003.0,353.0,40.75789964950462,-73.87422751141453,2023-11,0.0,0
024123-2023-CMPL,2023-11-28,311,311-16737637,For-Profit College/University,Billing Dispute - B02,BA-1679297-2023,NEW YORK FILM ACADEMY,12/26/2023,Credit Card Refund and/or Contract Cancelled - CRC,,0.0,550.0,Complete Address,17,BATTERY PL,,,,,NEW YORK,NY,10004,Manhattan,101.0,1.0,1082634.0,1000157501.0,MN25,2005.0,13.0,40.70488364934564,-74.01592725890914,2023-11,550.0,0
024124-2023-CMPL,2023-11-28,311,311-16738953,Hotel/Motel,Billing Dispute - B02,BA-1679299-2023,"Martinique of New York on Broadway, Curio Collection by Hilton",11/28/2023,No Jurisdiction,,0.0,0.0,Complete Address,43,W 32ND ST,,,,,NEW YORK,NY,10001,Manhattan,105.0,4.0,1015843.0,1008340016.0,MN17,1004.0,76.0,40.74768572308529,-73.98672958387395,2023-11,0.0,0
024125-2023-CMPL,2023-11-28,Online,,Secondhand Dealer - Auto,Surcharge/Overcharge - S02,BA-1419066-2022,"NISSAN OF STATEN ISLAND, LLC",01/19/2024,Referred to Outside - RTO,,0.0,0.0,Complete Address,1976,HYLAN BLVD,,,,,STATEN ISLAND,NY,10306,Staten Island,502.0,50.0,5053172.0,5036660005.0,SI36,2009.0,11201.0,40.58163513251442,-74.09792886199827,2023-11,0.0,0
024126-2023-CMPL,2023-11-28,Online,,Unknown,Other - Z01,BA-1679301-2023,Nissan of Staten Island Service,12/04/2023,Referred,NYS Department of Motor Vehicles,0.0,0.0,Complete Address,222,PARKINSON AVE,,,,,STATEN ISLAND,NY,10305,Staten Island,502.0,50.0,5047278.0,5032230001.0,SI14,3009.0,64.0,40.59546764972827,-74.0820443795887,2023-11,0.0,0
024128-2023-CMPL,2023-11-28,311,311-16742134,Hotel/Motel,Billing Dispute - B02,BA-1679302-2023,13 street hospitality,11/29/2023,Referred,NYC Commission on Human Rights,0.0,0.0,Complete Address,3860,13TH ST,,,,,LONG ISLAND CITY,NY,11101,Queens,401.0,26.0,4617779.0,4004720679.0,QN68,2001.0,85.0,40.75740669319168,-73.94041337611408,2023-11,0.0,0
024129-2023-CMPL,2023-11-28,311,311-16742684,Tow Truck Company,Billing Dispute - B02,BA-1334431-2022,ISLAND DETAILING ETC. INC.,02/12/2024,Cash Amount - AMT,,0.0,700.0,Complete Address,104,HAWKINS ST,,,,,BRONX,NY,10464,Bronx,210.0,13.0,2082165.0,2056290223.0,BX10,2010.0,516.0,40.84623727782461,-73.78719953446519,2023-11,700.0,0
024130-2023-CMPL,2023-11-28,311,311-16742760,Gas Station-Retail,Inaccurate Device,BA-1679304-2023,Mobil Gas Station,12/29/2023,Requested Information Not Provided,,0.0,0.0,Cross Street (Intersection),,LINDEN BOULEVARD,PENNSYLVANIA AVENUE,,,,Unknown,NY,11207,Brooklyn,305.0,42.0,,,,,1104.0,40.6585778413667,-73.89062293057096,2023-11,0.0,0
